ARES_R_RIGHT_V1 513 0.080000000000000002 1788764604 2
0.7373287733644247 0.043801856809295714 0.7263340093195438 -3.742949329316616 -0.46544078923761845 1.7106972597539425
0.7380943484604359 0.043514760909602046 0.7260914370417595 -3.742980435490608 -0.4652978591620922 1.7106969431042671
0.7388805039227009 0.04322572355158627 0.7258472219109535 -3.7430117651820183 -0.4651539567857981 1.7106966152787209
0.7396803796291351 0.04293539188802242 0.7256019115447998 -3.7430432438850403 -0.465009406208992 1.710696280002594
0.7404802553355694 0.042645060224458575 0.7253566011786461 -3.7430747225880623 -0.46486485563218594 1.7106959447264671
0.7412801310420036 0.04235472856089472 0.7251112908124924 -3.7431062012910843 -0.46472030505537987 1.7106956094503403
0.7420800067484379 0.04206439689733087 0.7248659804463387 -3.7431376799941063 -0.4645757544785738 1.7106952741742134
0.7428798824548721 0.041774065233767026 0.7246206700801849 -3.7431691586971283 -0.46443120390176773 1.7106949388980865
0.743686243891716 0.04148345929570496 0.7243751306086779 -3.7432006746530533 -0.4642865164205432 1.7106946110725403
0.7445185482501984 0.04119175625964999 0.7241286747157574 -3.74323233962059 -0.4641412813216448 1.7106943130493164
0.7453508526086807 0.04090005322359502 0.7238822188228369 -3.743264004588127 -0.46399604622274637 1.7106940150260925
0.7461831569671631 0.040608350187540054 0.7236357629299164 -3.743295669555664 -0.46385081112384796 1.7106937170028687
0.7470154613256454 0.040316647151485085 0.7233893070369959 -3.743327334523201 -0.46370557602494955 1.7106934189796448
0.7478477656841278 0.04002494411543012 0.7231428511440754 -3.743358999490738 -0.46356034092605114 1.710693120956421
0.7486800700426102 0.03973324107937515 0.7228963952511549 -3.743390664458275 -0.46341510582715273 1.710692822933197
0.749536819756031 0.03944193432107568 0.7226502522826195 -3.743422269821167 -0.46327005326747894 1.7106924951076508
0.7503996808081865 0.03915072663221508 0.7224041875451803 -3.743453860282898 -0.4631250463426113 1.710692159831524
0.751262541860342 0.03885951894335449 0.7221581228077412 -3.743485450744629 -0.4629800394177437 1.710691824555397
0.7521254029124975 0.03856831125449389 0.721912058070302 -3.74351704120636 -0.46283503249287605 1.7106914892792702
0.752988263964653 0.0382771035656333 0.7216659933328629 -3.743548631668091 -0.4626900255680084 1.7106911540031433
0.7538511250168085 0.0379858958767727 0.7214199285954237 -3.7435802221298218 -0.4625450186431408 1.7106908187270164
0.7547254636883736 0.03769563580863178 0.7211746647953987 -3.7436117082834244 -0.4624004792422056 1.7106904983520508
0.755617018789053 0.03740679717157036 0.720930602401495 -3.7436430379748344 -0.46225664112716913 1.710690200328827
0.7565085738897324 0.037117958534508944 0.7206865400075912 -3.7436743676662445 -0.46211280301213264 1.710689902305603
0.7574001289904118 0.036829119897447526 0.7204424776136875 -3.7437056973576546 -0.46196896489709616 1.7106896042823792
